Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
170711,2.228105782,-1.409008051,-0.771069058,-1.643113787,-1.211397375,-0.349803041,-1.193674127,-0.11930585,-1.491140428,1.685512031,0.617047331,0.388800939,1.446885526,-0.518526264,-0.868982508,-0.317276321,0.09992311,0.336358827,0.141858017,-0.32998996,-0.101615834,0.232164835,0.183087741,-0.386161832,-0.22451405,-0.176969957,0.024272241,-0.055703098,30,0
170711,1.890415901,-0.258351646,-1.574833256,0.342396747,0.242537279,-0.204821851,-0.164089907,0.014698633,0.524064777,-0.284790786,0.848969849,0.596618745,-0.092869853,-0.90050677,-0.237279976,0.814645557,0.120476821,0.752494036,0.174301293,0.006430389,-0.054503228,-0.212198172,0.136181593,0.278559225,-0.237092519,0.3642697,-0.060361089,-0.025200729,72.3,0
170712,1.955729952,-0.416648028,-0.21337747,0.495695659,-0.749869193,-0.536809643,-0.541594572,-0.133963959,1.075643308,-0.037737756,-0.819644291,1.015969906,1.426382674,-0.512857455,0.213777,0.276437932,-0.57486149,-0.139603708,-0.259864506,-0.070667671,0.183623564,0.774809739,0.125143237,0.069912681,-0.237465292,0.563988251,-0.014450746,-0.041236446,28.75,0
170712,-2.261771877,1.388840879,-1.111579325,-3.442120822,1.069587607,3.503445514,-1.167163451,2.255710359,0.770262446,-1.646071473,-0.284667939,0.826398732,-0.029793579,0.90853286,1.563683082,-0.388589226,0.284953661,-0.07802072,1.112051417,-0.02924676,-0.132111465,-0.745065979,-0.056924329,0.687406263,0.495317149,-0.343130108,-0.332206076,-0.028287754,21.86,0
170713,2.168540525,-0.92684808,-1.446530541,-1.042496994,-0.577314889,-0.88896418,-0.541520252,-0.166191506,-0.501963724,1.08118869,0.465965481,-0.853922162,-1.293852405,0.473815183,-0.146052486,1.299969487,-0.175509806,-0.451871165,0.840170533,-0.06620602,0.467672128,1.226265706,-0.072759339,-0.383892176,0.154090574,0.083068655,-0.053260691,-0.078457961,32.9,0
170714,0.043971543,0.902127571,0.24550113,-0.623050992,0.552213104,-1.026109437,1.062689578,-0.242549156,-0.153219998,-0.434747032,-0.924753064,0.507134578,0.822582233,-0.052226921,-0.478177752,-0.086883199,-0.507100251,-0.795530802,-0.034074423,0.024094185,-0.259002134,-0.534982164,0.049309205,-0.09607348,-0.441594841,0.144737949,0.250957232,0.09798749,5.38,0
170714,-0.380478552,1.038361998,0.069274907,1.193783289,0.249976594,-0.590344552,0.575414635,0.238486968,-0.381964393,-0.449074113,-1.601858829,0.031488511,-0.278029409,0.488429395,-0.613326493,-0.90586139,0.292751027,0.098467857,0.777960176,-0.153446363,0.358610145,1.154188083,-0.212065007,0.013862973,-0.262213408,-0.316657613,0.12942082,0.135212801,20.01,0
170716,0.04051898,1.174278247,-1.07838545,-0.481588915,0.788181246,-0.776837019,0.723607024,0.213254931,-0.351702998,-1.24914147,-0.949105623,0.34653848,0.820305773,-0.891131893,-0.433324021,0.512097999,0.453840875,-0.124953556,-0.177806866,-0.17260845,-0.195136501,-0.625646267,0.274794641,0.381796799,-0.969286921,0.009040012,-0.045383145,0.065106399,20,0
170717,0.818301746,1.178868062,-2.104151681,0.295960097,0.6437466,-0.719540309,-0.6917071,-2.774266598,-0.21316299,-1.815613133,1.378720625,0.126141578,-1.001517596,-1.791937108,0.328365245,1.261793906,1.56808111,2.008238856,-0.501380043,0.511892056,-1.147571941,0.7976846,-0.116905854,-0.582079849,0.664388832,-0.052549784,0.026596069,0.142970126,1,0
170718,-0.237853993,0.788256668,0.78359579,-0.79512541,0.996470949,-1.151090953,1.661257196,-0.828888051,-0.016992102,-0.290531915,-0.642601823,-0.008991778,0.417754074,-0.155758676,0.305205444,-0.441900321,-0.840655153,-0.028244536,-0.347201475,-0.019326772,0.248937857,1.151992904,-0.385299265,0.098175367,0.071105015,-0.232616478,-0.31148493,-0.303666388,7.99,0
170718,-1.823201255,0.581466308,-0.443074799,0.450512145,0.006888247,2.514242762,-0.156048185,1.064370266,-0.604006184,0.924673228,0.057761006,-0.503257156,-1.0390371,0.360069695,-0.119458526,1.348593351,-0.467673925,-0.672456679,-1.887943099,-0.809748367,0.353455329,0.949134788,0.292680119,-0.867418104,-2.08213606,2.006763157,-0.981455838,-0.040852481,143.89,0
170719,2.358318763,-1.200557611,-1.473092292,-1.668043461,-0.870388095,-0.958044714,-0.811583533,-0.324461535,-1.524058812,1.697399962,-0.993193617,-1.218471573,0.062951728,-0.051295555,0.270760637,-0.561543028,0.388927466,0.147152449,-0.303155349,-0.446098191,0.053867045,0.598937204,0.107814079,0.737121812,0.105124429,0.039089428,-0.020244693,-0.055980929,10,0
170721,2.110623389,-0.023388156,-1.366753871,0.234559775,0.28823281,-0.764381762,0.224154564,-0.331031844,0.476865427,0.050665003,-1.283171693,0.597599498,0.961613728,0.078597672,0.011362886,0.078571223,-0.605113852,-0.717633643,0.423533365,-0.145514608,-0.328278814,-0.7763221,0.235691433,-0.69470436,-0.173114295,0.239717973,-0.067224499,-0.065450347,4.49,0
170722,1.902458707,-0.825118011,-1.386335273,-0.639153817,1.485058163,4.033976915,-1.44323433,1.133232971,1.406348384,-0.170902262,-0.119645518,0.516867174,0.058907007,-0.063658394,1.300710661,0.339742574,-0.753148142,0.129897451,-0.444922057,-0.088599224,0.081756968,0.264076541,0.289809725,0.691669057,-0.358088043,-0.395974797,0.073061524,-0.028408499,30.24,0
170722,1.978624711,-1.584053109,-2.610396414,-1.364638524,-0.500419265,-1.617440405,0.333326417,-0.727020138,-2.180445421,1.642215381,-0.620853517,-0.849308289,0.241628282,0.329660644,-0.657839137,-1.503419343,0.922377778,-0.470715505,-0.206271072,-0.022326526,0.264463819,0.802472726,-0.255955167,1.218370783,0.548243864,0.219897594,-0.113950301,-0.039999641,226.55,0
170722,-0.740706062,1.575013021,-0.588417785,0.745578389,0.794850602,-0.206229703,0.835517551,0.432552699,-0.786320351,0.272538421,0.356634413,0.295624317,-1.081608207,1.081800363,-0.909332591,-0.857931535,0.135274039,0.276380153,1.016874985,0.054702894,0.161837128,0.623970041,-0.204871886,0.695644092,0.056759243,-0.418757195,0.41091621,0.23351844,9.49,0
170723,1.653939002,-0.847771866,-0.535474932,0.477920567,-0.882608245,-0.763121808,-0.213401862,-0.131969134,1.35276407,-0.29788801,-0.832944976,0.29416914,-0.248447526,0.194281831,1.123579813,0.271339977,-0.64721255,0.096122566,-0.169298072,0.099360212,-0.027521041,-0.36906709,0.195272934,-0.085856699,-0.439713721,-0.948840669,0.021775821,0.002980338,182.01,0
170723,-1.419719754,0.087991099,-0.243115759,0.64302617,3.626203716,0.032321265,0.846096031,0.116925014,-1.439263774,-0.385647945,-0.657544786,-0.147573834,-0.120861062,0.938431501,0.765504449,-2.02158079,0.797468684,-1.375927064,-0.310653014,0.23886031,0.465061689,1.159507679,-0.546778271,-0.497819645,1.472196089,0.146853042,-0.000753533,0.048780022,1,0
170724,2.065942952,0.064755716,-1.859165323,0.351687681,0.537295435,-0.627651479,0.141154009,-0.161820097,0.597454313,-0.374950747,-0.891072247,-0.234132324,-0.444485644,-0.743136487,0.338340367,0.376341918,0.449215797,-0.223981563,0.098408763,-0.16525136,-0.378839789,-1.030203392,0.304927039,0.158583158,-0.254783195,0.196750579,-0.065722207,-0.033416094,12.99,0
170724,-0.30590338,-0.315297731,-0.388107645,-0.945070219,2.97320731,3.83402088,-0.456364926,0.509272478,1.02913343,0.444105718,-0.149787496,-0.098072473,-0.083563296,-0.431203292,1.281466209,-0.583854963,-0.620549193,0.380490091,0.522653253,-0.133718184,0.330821047,1.510257134,-0.230787482,0.775544762,-1.413902919,-0.253250012,-0.24181946,-0.167979791,14.27,0
170725,0.094617651,0.903706536,-0.005935129,-0.768838456,0.845070292,-0.672070701,1.061046209,-0.209057043,-0.124318921,-0.436771661,-1.451996541,0.348431891,1.006117011,-0.104532138,-0.442964072,0.08591944,-0.731484653,-0.608350941,0.193241204,0.045057967,-0.298948919,-0.639246331,-0.029312103,-0.699274838,-0.358903863,0.181971686,0.251192013,0.091784198,4.99,0
170725,-0.636896183,0.31440387,-2.699385319,0.977603176,1.643196919,0.724849122,1.857986508,0.150781777,-1.009968336,-0.133087665,-0.941976453,0.092614868,0.09648509,1.201201406,0.443365625,-1.835331386,0.748280335,-1.283404812,-0.341502789,-0.43846634,0.605714665,2.168791173,0.823383258,-0.506369063,-1.10716376,-0.28080251,0.329833222,0.146720131,215.38,0
170726,-1.557126117,-1.590937262,-3.577858399,-0.226880704,-1.747990272,0.076689703,4.782545661,-0.304419653,-1.105994762,-0.96548813,-0.041269149,-0.186085783,-1.104950305,1.545755552,-1.527159008,-0.135922292,-0.527397655,0.569516785,-0.102123315,1.889179874,1.10579184,1.522761139,2.294904043,-0.372494789,-0.80648586,0.643503106,-0.004672441,0.370652689,1006.64,0
170727,2.040114145,-0.024723538,-1.057892852,0.407147846,-0.048929734,-1.107682254,0.233317878,-0.355954901,0.419403533,0.03822704,-0.555670151,0.879492466,0.85227063,0.125324388,0.001524666,-0.199933743,-0.276668382,-1.054119688,0.066595584,-0.165356702,-0.269932356,-0.614491331,0.331105048,0.008801784,-0.289330084,0.197644103,-0.063748902,-0.057545269,8.99,0
170727,-0.025375498,-0.224530273,1.039699704,-1.837346961,-0.781190418,-0.323664993,-0.059750922,0.042897874,-0.815657974,0.271486527,0.907053084,-0.026688618,-0.022669933,-0.390793645,-0.865267256,1.403518357,-0.169227133,-0.997054116,0.6175577,-0.033427214,0.097731443,0.198931345,0.254045042,-0.017794231,-0.792007355,-0.587028597,-0.015203516,0.018947344,54,0
170730,-0.35967772,1.48194306,-1.510070704,-0.159304291,0.089269203,-0.363403662,-0.58294149,-2.304192048,-0.563469508,-1.449435063,0.564439705,0.413908285,-0.847388802,0.183967861,-0.038359145,0.706042782,0.389791208,1.434541638,-0.004626504,0.359549293,-0.90970442,1.352371955,0.100646806,-0.441782378,-0.344288244,-0.163316217,-0.09413036,-0.035282115,42.81,0
170730,-1.068681969,1.346043856,0.378101681,-1.080705916,1.168706365,-0.435646136,1.705871654,-0.299779035,-0.429559888,-1.636680565,-0.660210405,0.312482195,1.025758667,-1.383715517,-0.325626394,0.28794557,0.204267277,-0.047868576,-0.416644374,-0.094077652,-0.327913016,-0.93814735,-0.309643709,0.364828111,0.85696355,-0.586491752,-0.21670792,0.075437913,69.61,0
170731,2.033491954,0.766968707,-2.107554988,3.631951767,1.34859417,-0.499907062,0.945159301,-0.286391723,-1.370580571,1.653073383,-1.600434036,-1.510900515,-2.143279707,1.189849867,-0.875587605,0.175807673,-0.419432829,-0.464716576,-1.41452826,-0.430560292,0.241894302,0.658544594,-0.102644153,0.580534835,0.643637331,0.347240011,-0.116618338,-0.078601016,0.76,0
170731,2.033491954,0.766968707,-2.107554988,3.631951767,1.34859417,-0.499907062,0.945159301,-0.286391723,-1.370580571,1.653073383,-1.600434036,-1.510900515,-2.143279707,1.189849867,-0.875587605,0.175807673,-0.419432829,-0.464716576,-1.41452826,-0.430560292,0.241894302,0.658544594,-0.102644153,0.580534835,0.643637331,0.347240011,-0.116618338,-0.078601016,0.76,0
170731,2.033491954,0.766968707,-2.107554988,3.631951767,1.34859417,-0.499907062,0.945159301,-0.286391723,-1.370580571,1.653073383,-1.600434036,-1.510900515,-2.143279707,1.189849867,-0.875587605,0.175807673,-0.419432829,-0.464716576,-1.41452826,-0.430560292,0.241894302,0.658544594,-0.102644153,0.580534835,0.643637331,0.347240011,-0.116618338,-0.078601016,0.76,0
170731,2.033491954,0.766968707,-2.107554988,3.631951767,1.34859417,-0.499907062,0.945159301,-0.286391723,-1.370580571,1.653073383,-1.600434036,-1.510900515,-2.143279707,1.189849867,-0.875587605,0.175807673,-0.419432829,-0.464716576,-1.41452826,-0.430560292,0.241894302,0.658544594,-0.102644153,0.580534835,0.643637331,0.347240011,-0.116618338,-0.078601016,0.76,0
170731,2.033491954,0.766968707,-2.107554988,3.631951767,1.34859417,-0.499907062,0.945159301,-0.286391723,-1.370580571,1.653073383,-1.600434036,-1.510900515,-2.143279707,1.189849867,-0.875587605,0.175807673,-0.419432829,-0.464716576,-1.41452826,-0.430560292,0.241894302,0.658544594,-0.102644153,0.580534835,0.643637331,0.347240011,-0.116618338,-0.078601016,0.76,0
170731,2.033491954,0.766968707,-2.107554988,3.631951767,1.34859417,-0.499907062,0.945159301,-0.286391723,-1.370580571,1.653073383,-1.600434036,-1.510900515,-2.143279707,1.189849867,-0.875587605,0.175807673,-0.419432829,-0.464716576,-1.41452826,-0.430560292,0.241894302,0.658544594,-0.102644153,0.580534835,0.643637331,0.347240011,-0.116618338,-0.078601016,0.76,0
170731,2.033491954,0.766968707,-2.107554988,3.631951767,1.34859417,-0.499907062,0.945159301,-0.286391723,-1.370580571,1.653073383,-1.600434036,-1.510900515,-2.143279707,1.189849867,-0.875587605,0.175807673,-0.419432829,-0.464716576,-1.41452826,-0.430560292,0.241894302,0.658544594,-0.102644153,0.580534835,0.643637331,0.347240011,-0.116618338,-0.078601016,0.76,0
170731,2.033491954,0.766968707,-2.107554988,3.631951767,1.34859417,-0.499907062,0.945159301,-0.286391723,-1.370580571,1.653073383,-1.600434036,-1.510900515,-2.143279707,1.189849867,-0.875587605,0.175807673,-0.419432829,-0.464716576,-1.41452826,-0.430560292,0.241894302,0.658544594,-0.102644153,0.580534835,0.643637331,0.347240011,-0.116618338,-0.078601016,0.76,0
170731,2.033491954,0.766968707,-2.107554988,3.631951767,1.34859417,-0.499907062,0.945159301,-0.286391723,-1.370580571,1.653073383,-1.600434036,-1.510900515,-2.143279707,1.189849867,-0.875587605,0.175807673,-0.419432829,-0.464716576,-1.41452826,-0.430560292,0.241894302,0.658544594,-0.102644153,0.580534835,0.643637331,0.347240011,-0.116618338,-0.078601016,0.76,0
170733,-0.54920521,2.668932796,-2.669605075,4.416370806,0.572875254,-0.288515486,0.252100824,1.038516103,-2.27137613,1.950700561,-2.079157969,-1.393986475,-1.787979168,2.140847585,-0.041465757,-0.60717324,0.903964272,0.134728266,1.047506984,-0.18601242,0.572696888,1.501722291,0.231461044,0.602978702,-1.463978337,0.447338623,0.18987891,0.29448187,5.29,0
170734,2.054172929,0.131923188,-1.796899072,0.227664354,0.655648216,-0.377128363,0.104242709,-0.094324639,0.190854658,-0.221032501,0.938007015,0.961670067,0.452716863,-0.749525428,-0.519887201,0.579316164,0.091060536,0.23244867,0.451247711,-0.109254454,-0.327822219,-0.851933868,0.286140115,0.197292737,-0.234295145,0.171183425,-0.064059522,-0.042808152,1.29,0
170734,1.562981937,-1.631315707,-3.083978083,-0.230844485,0.009446358,-1.329965911,1.033767226,-0.716043254,-1.02334204,0.890785244,-1.767559514,-0.890312049,-0.666627097,0.908831767,-0.195694378,-2.00000593,0.004640478,1.005375792,-0.523974479,0.104295588,0.072865971,-0.050068641,-0.503572804,-0.584577135,0.425644507,1.022427643,-0.20077034,-0.034049254,392.5,0
170734,-1.131850164,3.072324928,-3.189107521,4.409083631,0.074112347,-0.272999522,0.020824733,1.449067135,-2.255544362,2.01424192,-2.198434459,-1.23354338,-1.719597649,2.381627426,-0.058844035,-0.489911956,1.057495515,0.15609002,1.011442725,-0.196377423,0.571807504,1.469653508,0.286886946,0.602028927,-1.389264178,0.455693353,0.199589964,0.273400472,37.68,0
170735,-0.983289789,-1.078837332,-0.229045611,-1.360841372,-1.225134481,-0.227386656,2.455397609,-0.412543616,-1.226636362,-0.592894266,-1.422755592,-0.65660713,-0.098133668,0.21259667,-0.310508402,-1.538322704,-0.471569967,1.622671044,-1.818326023,0.422157182,0.347350001,0.68591221,0.867842211,-0.148678106,0.115461218,-0.197708528,0.00218812,0.210829853,505.5,0
170735,-0.134253323,1.049899474,-0.368500115,-0.648576298,0.71679324,-0.619015656,0.956503029,-0.089854424,-0.027944163,0.189136073,0.442557989,0.411771345,-0.249726021,0.5782167,-0.127949792,-0.198154356,-0.809078712,0.708898662,0.376449821,0.107239331,0.367421103,1.364359316,-0.174279918,-0.435974133,-0.738818925,-0.204386359,0.616320307,0.365072168,7.99,0
170735,-0.942591209,0.284977874,-0.401933669,-1.721739369,-1.026809626,-1.149849422,-0.767840962,0.841612278,-0.599670827,-1.120409268,-1.291296909,-1.799358642,-1.670207558,-1.321098279,-0.213903877,2.308744666,1.450390491,-0.050123909,-0.498868874,-0.304358313,0.336967055,0.509966368,-0.140976344,-0.269619189,0.123669897,-0.172815881,-0.372152191,-0.212762011,39.99,0
170735,-0.195464497,0.731527045,-2.499498627,-1.718264025,3.897463191,2.792061031,1.273106043,0.378842923,-0.377501652,-0.492721662,0.11425016,-0.458235635,-0.612896269,-0.779272034,-0.287817945,-0.419788656,0.52633371,-0.247858931,-0.380748011,0.086231935,0.090544508,0.563975833,-0.207576253,0.684674899,-0.483169616,0.642117149,0.135104214,0.060823415,44.99,0
170736,2.08830743,0.215905646,-1.75060548,0.372329452,0.564814549,-0.772788916,0.236150926,-0.272458275,0.381914216,-0.401374696,-0.569206301,0.526680273,0.903205067,-1.015512423,0.127480093,0.323809473,0.370254911,-0.356458733,0.106589541,-0.100665372,-0.366096156,-0.906507078,0.311511381,0.401095228,-0.209465751,0.178720434,-0.057430989,-0.030445651,0.89,0
170737,-1.412431319,-1.206577981,-0.110491153,-0.190863895,1.121667218,-1.991779897,-0.429353152,0.313218458,0.014212955,-0.851213627,-1.067811408,0.677429851,0.707656387,0.274481663,-0.413521677,0.315734332,-0.42907275,-0.407665156,-0.651858677,0.299248293,0.243872999,-0.025953144,0.046423433,0.10552974,-0.202392229,0.428766975,-0.194204418,-0.436328186,30,0
170738,-1.679390177,2.331067042,-2.48957348,4.784872122,-4.447851825,2.75533368,1.275765158,1.685887551,-1.657606408,0.565850045,-2.404609112,-0.882845561,-1.295830236,1.691266392,0.094257086,0.842356761,0.91992395,0.096784462,1.252483321,-1.384191997,-0.206999531,-0.44115222,0.76656016,0.548785368,-2.822102001,-0.451692949,-0.108471433,-0.246164519,679.93,0
170740,1.963066787,-0.427965307,-0.407131824,0.32532857,-0.703400407,-0.731476271,-0.419430482,-0.100455252,1.065492604,-0.004958205,-0.935677546,0.246047839,-0.068285182,-0.015501346,0.550791066,0.465947075,-0.536718601,-0.427431856,0.012269682,-0.146394864,-0.258676773,-0.710553915,0.403337033,-0.12670253,-0.645077886,0.237501105,-0.045966447,-0.040782142,34.94,0
170740,1.947217781,0.057088971,-1.573595719,1.318447525,0.336515179,-0.891372753,0.496385563,-0.224717714,0.087733569,0.448907815,0.629316042,0.502822339,-1.372464384,0.940759005,-1.112107549,-0.517919854,-0.288360145,-0.065101622,0.035654929,-0.324776234,0.105537277,0.410638284,-0.006227637,-0.003397181,0.37637835,-0.510526872,-0.02810049,-0.07064786,25.09,0
170742,2.038673733,-0.845029444,-1.069237556,-0.37073889,-0.373590221,0.063933646,-0.596030566,-0.023650379,-0.615382637,1.025899361,0.360096459,0.851917863,0.881620323,0.032863244,-0.578167462,-1.112366144,-0.603621661,1.544435861,-0.473260535,-0.439574555,-0.340705426,-0.508677516,0.231885829,0.343660373,-0.272708067,0.19078763,-0.028444131,-0.045803858,54.9,0
170742,1.899670603,-0.125766609,-2.024935394,1.294069795,0.659933932,-0.692141291,0.719709397,-0.367300721,0.317798497,0.229829939,-1.735946935,-0.186261397,-0.608211373,0.608063783,-0.39685138,-0.481853691,-0.372161913,-0.332276522,0.036350574,-0.116802396,0.051374813,0.143829158,-0.173083492,-0.77848977,0.508230352,-0.45068518,-0.036711801,-0.054378554,102.92,0
170743,-2.499330639,3.155026393,-2.490310135,-0.719162086,-0.232730482,-0.145302291,-1.345975498,-1.292366243,-0.267621919,-0.283284315,-1.611846992,1.481388277,1.802477346,1.225609858,0.249064776,0.088762102,-0.065706969,0.184981857,-0.124856099,0.914361165,-0.899783727,1.641659512,0.275171352,0.217716754,-0.448457894,-0.239776294,0.234241318,0.134079609,0.89,0
170746,-1.702362947,1.163368214,-0.806854637,-2.123879296,1.638635449,4.009887279,-0.772287689,1.610180628,0.874904676,-0.309633409,-0.568665927,0.241305994,-0.127640382,0.007155048,0.490248629,0.03843588,-0.477525995,0.207427044,-0.43464539,-0.119922286,0.329156735,1.011067652,-0.176237475,0.746655905,-0.258300717,0.025975533,-1.109692122,-0.649153189,19.95,0
170748,-0.19748265,0.758642979,0.237134965,0.23783472,1.088534497,-0.885094946,1.545004214,-0.319775241,-0.423892534,-0.066961185,0.223371125,-0.601493535,-2.669692517,0.878676584,-1.496022753,-0.515524409,-0.493726481,0.303649389,-0.035383538,-0.250063924,0.150200253,0.575388202,-0.289516019,0.02263743,-0.073744859,-0.636895843,-0.020204863,-0.055581126,18.24,0
170748,2.124058839,-0.597954107,-1.722658995,-0.428227057,0.009403163,-0.53248972,-0.045767333,-0.227445994,-0.970369575,1.05968776,0.663498017,0.799712763,0.235823867,0.424706477,-1.223277259,-1.920660482,-0.031153212,0.916129049,-0.349385111,-0.566743462,-0.331951981,-0.371701362,0.176230477,0.726146204,0.036942285,0.509952868,-0.078598301,-0.072166701,22.22,0
170749,-4.511361638,-1.137144432,-1.319190959,-0.015492085,0.311735882,-0.436298423,-0.189898272,-1.891429802,-0.42496889,-0.616398133,0.319838692,1.322862374,0.47109848,0.922615455,-0.872064308,0.695041785,-0.299498042,-0.166958763,0.499238051,-2.022621073,1.786318291,-1.204022719,0.738962548,-0.321324747,-0.241984691,0.207281458,0.64957007,-1.2037239,9.99,0
170749,-1.193108753,1.029348233,1.476144627,0.942958886,-0.034569051,0.853342947,0.154397971,0.856624956,-0.339947906,-0.580488181,0.184170559,0.742597241,-0.803345856,0.290240973,-1.399569279,-0.600609245,0.360522912,-0.039679743,1.530556925,0.14456031,-0.444708585,-1.264487491,0.016201023,0.613905326,0.385008714,-0.831599109,0.211651378,0.063187556,47.4,0
170750,1.570946043,-0.549662285,-2.110074017,0.548952035,0.205027742,-0.934338879,0.530552476,-0.325670524,0.231138647,-0.474270987,1.198922923,0.952404027,0.597539531,-0.718425265,0.196515861,0.529343674,0.082936363,1.121282425,-0.118998485,0.346712525,0.373443362,0.701078153,-0.293543786,-0.379991243,0.197442931,-0.128740827,-0.047009299,0.000976351,244.45,0
170753,0.075661619,0.833429945,-0.379579869,-0.615231928,0.759819596,-0.53274136,0.7571592,0.156013104,-0.042540477,-0.625586643,0.854935203,-0.344023725,-1.932384875,-0.442908726,-0.700080182,0.521140681,0.320038595,0.377724258,-0.046013682,-0.084913914,-0.293779046,-0.826571221,0.140340861,0.550398724,-0.541892198,0.098273842,0.207900581,0.071345023,8.99,0
170753,1.414667984,-0.952525341,-2.831744822,0.389489111,0.428029066,-1.578949142,1.546693725,-0.780668406,-0.086360586,-0.176081968,-0.294424359,0.774310538,0.621657499,0.803590452,-0.125617322,-1.089698027,0.017102804,-0.715052528,-0.050255013,0.573062251,0.533661809,0.912287739,-0.463213391,1.285917547,0.615379238,0.359092439,-0.172318599,-0.012867763,378,0
170753,2.045878886,0.043173926,-1.825035568,0.228619626,0.592312021,-0.31382355,0.01319038,-0.004366507,0.35900141,-0.196540426,0.790137386,0.384999237,-0.665995771,-0.522328575,-0.349428453,0.57564027,0.207978027,0.283302017,0.390379514,-0.187570891,-0.335602898,-0.921158642,0.305513099,0.107178703,-0.285792036,0.180645842,-0.068119453,-0.045925227,0.89,0
170753,2.153442184,0.086775078,-2.200583681,0.23951397,0.779787389,-1.00417646,0.648509803,-0.44412143,0.175153636,0.166005836,-1.130672266,0.099485635,-0.085769039,0.557458222,-0.27205028,-0.534556362,-0.221775592,-0.642891872,0.254514797,-0.209410268,0.071848534,0.384028489,-0.031648523,0.555986772,0.437332512,0.696409883,-0.118281602,-0.08133787,0.76,0
170754,-1.120260769,1.550539175,0.407969528,-0.572829297,0.301512494,-0.963971431,0.777271701,0.089357816,-0.009111558,-0.759998416,-0.495366663,-0.099999024,0.133415042,-1.299299014,0.134124817,0.340502717,0.657977476,0.060392438,-0.42701504,0.173381376,-0.179901826,-0.279765195,-0.381106968,-0.083119788,0.807566285,0.561741491,-0.179632048,-0.208612136,9.2,0
170755,1.984462549,0.193827434,-1.679944085,0.459681819,0.231140794,-1.252692636,0.236423766,-0.293535509,0.227478777,-0.368629063,1.567514633,1.087465042,0.499922952,-0.748617008,0.135806453,0.378007172,0.22533078,0.937754956,-0.201523813,-0.132202437,0.261951259,0.899284702,-0.040779661,0.022130004,0.226991562,-0.129959606,-0.003080855,-0.034692476,15.36,0
170756,2.043489931,-1.232616051,-0.684772263,-0.934834258,-1.041925519,-0.262925472,-1.043527007,0.022793574,-0.039046407,0.896895944,0.383105297,-0.149423937,-0.162527056,-0.228524047,-0.446002884,1.50819643,-0.262823952,-0.444374283,0.896190193,0.083963668,0.373245945,0.987940911,0.019259665,-0.462195153,-0.150782764,-0.082560015,-0.007086915,-0.053783738,69,0
170756,0.058660437,1.224041113,-2.011673833,-0.435632919,1.181796089,-1.163752382,1.281658523,0.02663717,-0.615031769,-1.188141785,-1.15447036,-0.312658919,-0.230459288,-0.512972162,-0.709668784,0.041929703,0.782085214,0.120537551,-0.21363464,-0.196063102,0.191025851,0.486365404,-0.033775592,0.431675249,-0.31244933,0.526548416,-0.099824357,0.042135806,42.81,0
170757,1.813158826,-0.504324977,-1.006892015,0.228077961,-0.276583954,-0.661340558,0.089195919,-0.179015721,0.694858151,-0.113389594,1.01447853,1.750426954,0.6186761,0.163746311,-1.0213936,-0.427035075,-0.306330461,-0.358882241,0.505856341,-0.00936874,-0.039684058,-0.043773261,0.132349701,0.05912585,-0.12648659,-0.120492594,-0.03645136,-0.04846918,93.82,0
170758,-2.938914001,2.713638529,-1.448530782,-1.3551707,-0.669392143,0.032591068,-1.032533068,1.598001707,1.028860628,-0.121730682,-0.624693154,0.257822438,-0.57539238,-0.570849086,-0.118776967,1.508374916,0.161464966,1.45813398,0.360378856,-0.021179266,-0.162909217,-0.921389346,0.037598997,-1.570742073,0.094177053,-0.283014999,-1.047915216,-0.211816055,3.7,0
170758,2.084652593,-0.021912128,-1.528668351,0.218406885,0.314299349,-0.791744473,0.180742704,-0.273940529,0.59783919,0.000869383,-0.784590187,0.210799272,0.062863442,0.479195603,0.846312682,-0.208075863,-0.515327254,-0.070434119,-0.242781947,-0.220120183,0.236120621,0.815323367,0.027143016,0.637792062,0.287807406,-0.131581891,-0.021830987,-0.053565303,1.49,0
170759,2.017009086,-0.185314808,-2.969400591,-0.568600164,2.597513449,3.146963533,-0.400945801,0.781275706,0.358487767,-0.356668926,0.329822953,0.184002797,-0.270777323,-0.594717649,0.585407662,0.18025989,0.47425434,-0.496389103,-0.143934562,-0.096256146,-0.345056571,-1.003275509,0.352899298,0.605442833,-0.268969364,0.218389753,-0.041478704,-0.040695801,13.99,0
170761,2.023281094,-0.42175125,-0.51483623,0.36984331,-0.487011172,-0.22531075,-0.609479755,-0.023233041,1.510531923,-0.165621067,-1.598307085,0.280226257,0.277313351,-0.247611632,0.51970637,0.272084636,-0.750662359,0.415897236,0.026084041,-0.196718758,0.149102467,0.695032011,0.033274273,-0.628236399,-0.003488796,-0.172502998,0.04112418,-0.043157124,9.99,0
170761,-2.017665408,1.57044162,-3.231366573,-1.442860326,2.400520721,2.869157709,-0.458885786,2.001426959,-0.502419095,-0.961580599,-0.213677126,0.211276933,-0.274794381,-0.058417198,0.048361968,0.420681243,1.059094505,-0.170736662,-0.401247434,-0.23008303,-0.097990151,-0.631681559,0.063491062,0.612878133,-0.011145494,0.329936814,-0.37534756,-0.050048952,14.24,0
